,miya,balmond,saber,alice,nana,tigreal,alucard,karina,akai,franco,bane,bruno,clint,rafaela,eudora,zilong,fanny,layla,minotaur,lolita,hayabusa,freya,gord,natalia,kagura,chou,sun,alpha,ruby,yi sun-shin,moskov,johnson,cyclops,estes,hilda,aurora,lapu-lapu,vexana,roger,karrie,gatotkaca,harley,irithel,grock,argus,odette,lancelot,diggie,hylos,zhask,helcurt,pharsa,lesley,jawhead,angela,gusion,valir,martis,uranus,hanabi,chang'e,kaja,selena,aldous,claude,vale,leomord,lunox,hanzo,belerick,kimmy,thamuz,harith,minsitthar,kadita,faramis,badang,khufra,granger,guinevere,esmeralda,terizla,x.borg,ling,dyrroth,lylia,baxia,masha,wanwan,silvanna,cecilion,carmilla,atlas,popol and kupa,yu zhong,luo yi,benedetta,khaleed,barats,brody,yve,mathilda,paquito,gloo,beatrix,phoveus,natan,aulus,aamon,valentina,edith,floryn,yin,melissa,xavier,julian,fredrinn,joy,novaria,arlott,ixia,nolan,cici,pick_count
lunox,0.0004631773969430292,0.008337193144974525,0.0025474756831866605,0.009263547938860583,0.0018527095877721167,0.005094951366373321,0.0006947660954145438,0.005789717461787865,0.022000926354793886,0.012274201018990273,0.003473830477072719,0.00856878184344604,0.010421491431218156,0.009263547938860583,0.0006947660954145438,0.0004631773969430292,0.007642427049559981,0.0,0.007642427049559981,0.01760074108383511,0.021074571560907827,0.0,0.0004631773969430292,0.003937007874015748,0.004863362667901806,0.04191755442334414,0.0020842982862436313,0.0013895321908290875,0.016905974988420565,0.014821676702176934,0.0025474756831866605,0.0013895321908290875,0.0002315886984715146,0.0037054191755442334,0.003473830477072719,0.0004631773969430292,0.01760074108383511,0.0,0.012505789717461788,0.020842982862436313,0.003937007874015748,0.004631773969430292,0.004400185270958777,0.031496062992125984,0.0,0.0002315886984715146,0.018063918480778138,0.010189902732746642,0.006947660954145438,0.0004631773969430292,0.0053265400648448355,0.009495136637332098,0.0013895321908290875,0.02176933765632237,0.006484483557202408,0.001157943492357573,0.0041685965724872626,0.011811023622047244,0.018990273274664196,0.0004631773969430292,0.0018527095877721167,0.029180176007410838,0.01157943492357573,0.0030106530801296896,0.028948587308939323,0.0002315886984715146,0.010653080129689671,0.0,0.001157943492357573,0.0041685965724872626,0.007642427049559981,0.016905974988420565,0.004631773969430292,0.003242241778601204,0.004863362667901806,0.004631773969430292,0.001157943492357573,0.023853635942566002,0.01667438628994905,0.0020842982862436313,0.029643353404353867,0.012737378415933302,0.018527095877721167,0.01713756368689208,0.0053265400648448355,0.0041685965724872626,0.013432144511347846,0.00555812876331635,0.007642427049559981,0.0020842982862436313,0.0013895321908290875,0.0020842982862436313,0.0041685965724872626,0.016905974988420565,0.01875868457619268,0.0020842982862436313,0.01968503937007874,0.004631773969430292,0.01366373320981936,0.012042612320518759,0.007410838351088467,0.01760074108383511,0.029643353404353867,0.009726725335803613,0.022000926354793886,0.006252894858730894,0.0041685965724872626,0.0006947660954145438,0.0004631773969430292,0.0018527095877721167,0.003937007874015748,0.001157943492357573,0.0006947660954145438,0.00810560444650301,0.0002315886984715146,0.0041685965724872626,0.015053265400648448,0.005094951366373321,0.001157943492357573,0.004863362667901806,0.0,0.0009263547938860583,0.0009263547938860583,2159.0
hanzo,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.0029498525073746312,0.0029498525073746312,0.0,0.008849557522123894,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0058997050147492625,0.011799410029498525,0.0,0.0,0.008849557522123894,0.0,0.008849557522123894,0.02654867256637168,0.0,0.0,0.008849557522123894,0.0,0.0029498525073746312,0.0,0.0,0.0,0.0029498525073746312,0.0,0.017699115044247787,0.0029498525073746312,0.0,0.029498525073746312,0.0,0.0029498525073746312,0.011799410029498525,0.05309734513274336,0.0029498525073746312,0.0,0.0,0.008849557522123894,0.0058997050147492625,0.0,0.0,0.04129793510324484,0.0,0.008849557522123894,0.0058997050147492625,0.0,0.0029498525073746312,0.0,0.029498525073746312,0.0,0.0,0.032448377581120944,0.0058997050147492625,0.0,0.02359882005899705,0.0,0.0,0.014749262536873156,0.0,0.0,0.0029498525073746312,0.0058997050147492625,0.011799410029498525,0.0058997050147492625,0.011799410029498525,0.02359882005899705,0.0,0.04129793510324484,0.0,0.0029498525073746312,0.02064896755162242,0.035398230088495575,0.0058997050147492625,0.0,0.0,0.011799410029498525,0.0029498525073746312,0.0,0.0058997050147492625,0.0058997050147492625,0.008849557522123894,0.0029498525073746312,0.0029498525073746312,0.008849557522123894,0.011799410029498525,0.0058997050147492625,0.011799410029498525,0.0029498525073746312,0.0,0.035398230088495575,0.035398230088495575,0.008849557522123894,0.017699115044247787,0.029498525073746312,0.04129793510324484,0.0,0.0,0.0,0.0,0.0471976401179941,0.029498525073746312,0.0,0.0,0.02359882005899705,0.0058997050147492625,0.0029498525073746312,0.02064896755162242,0.0029498525073746312,0.011799410029498525,0.011799410029498525,0.0029498525073746312,0.0,0.008849557522123894,169.5
belerick,0.0,0.011904761904761904,0.002976190476190476,0.01488095238095238,0.0,0.002976190476190476,0.0,0.005952380952380952,0.020833333333333332,0.002976190476190476,0.002976190476190476,0.0,0.011904761904761904,0.008928571428571428,0.002976190476190476,0.0,0.0,0.0,0.008928571428571428,0.002976190476190476,0.017857142857142856,0.0,0.002976190476190476,0.0,0.011904761904761904,0.047619047619047616,0.0,0.0,0.002976190476190476,0.011904761904761904,0.0,0.002976190476190476,0.0,0.005952380952380952,0.0,0.0,0.02976190476190476,0.0,0.005952380952380952,0.03869047619047619,0.002976190476190476,0.017857142857142856,0.005952380952380952,0.01488095238095238,0.0,0.0,0.005952380952380952,0.011904761904761904,0.008928571428571428,0.0,0.01488095238095238,0.020833333333333332,0.0,0.008928571428571428,0.002976190476190476,0.008928571428571428,0.002976190476190476,0.008928571428571428,0.005952380952380952,0.002976190476190476,0.017857142857142856,0.011904761904761904,0.03273809523809524,0.002976190476190476,0.03273809523809524,0.0,0.05654761904761905,0.05357142857142857,0.0,0.0,0.026785714285714284,0.011904761904761904,0.02976190476190476,0.005952380952380952,0.008928571428571428,0.002976190476190476,0.0,0.0,0.01488095238095238,0.0,0.011904761904761904,0.002976190476190476,0.008928571428571428,0.011904761904761904,0.002976190476190476,0.020833333333333332,0.020833333333333332,0.005952380952380952,0.008928571428571428,0.002976190476190476,0.0,0.002976190476190476,0.002976190476190476,0.017857142857142856,0.002976190476190476,0.0,0.017857142857142856,0.0,0.002976190476190476,0.002976190476190476,0.008928571428571428,0.02976190476190476,0.020833333333333332,0.005952380952380952,0.026785714285714284,0.0,0.0,0.002976190476190476,0.0,0.002976190476190476,0.0,0.0,0.0,0.008928571428571428,0.002976190476190476,0.0,0.0,0.0,0.005952380952380952,0.0,0.0,0.0,0.0,168.0
kimmy,0.0,0.0007818608287724785,0.0,0.0023455824863174357,0.003127443315089914,0.00547302580140735,0.0023455824863174357,0.0023455824863174357,0.046129788897576234,0.0109460516028147,0.0007818608287724785,0.0023455824863174357,0.0023455824863174357,0.01641907740422205,0.0,0.0,0.0,0.0,0.0218921032056294,0.023455824863174355,0.02501954652071931,0.001563721657544957,0.0007818608287724785,0.004691164972634871,0.0109460516028147,0.05238467552775606,0.0007818608287724785,0.0007818608287724785,0.012509773260359656,0.007036747458952306,0.0007818608287724785,0.001563721657544957,0.0,0.006254886630179828,0.004691164972634871,0.0007818608287724785,0.010164190774042221,0.0,0.003127443315089914,0.012509773260359656,0.006254886630179828,0.003127443315089914,0.0,0.039093041438623924,0.0,0.0007818608287724785,0.01641907740422205,0.028146989835809225,0.020328381548084442,0.0007818608287724785,0.00547302580140735,0.01641907740422205,0.0,0.022673964034401875,0.004691164972634871,0.017982799061767005,0.013291634089132134,0.0007818608287724785,0.012509773260359656,0.0,0.003127443315089914,0.02580140734949179,0.027365129007036748,0.003127443315089914,0.012509773260359656,0.0,0.024237685691946835,0.02580140734949179,0.0007818608287724785,0.007036747458952306,0.0,0.04534792806880375,0.006254886630179828,0.003909304143862392,0.007036747458952306,0.0,0.006254886630179828,0.026583268178264268,0.014073494917904612,0.006254886630179828,0.0328381548084441,0.018764659890539485,0.02580140734949179,0.012509773260359656,0.007036747458952306,0.014855355746677092,0.011727912431587178,0.007036747458952306,0.001563721657544957,0.001563721657544957,0.006254886630179828,0.004691164972634871,0.001563721657544957,0.006254886630179828,0.008600469116497263,0.0023455824863174357,0.010164190774042221,0.0007818608287724785,0.006254886630179828,0.0007818608287724785,0.00547302580140735,0.014073494917904612,0.022673964034401875,0.006254886630179828,0.003909304143862392,0.003909304143862392,0.0,0.003909304143862392,0.0,0.003127443315089914,0.0007818608287724785,0.0007818608287724785,0.001563721657544957,0.0,0.0007818608287724785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.5
thamuz,0.0,0.0031206657420249652,0.0017337031900138697,0.009361997226074895,0.005201109570041609,0.0038141470180305132,0.0,0.005894590846047157,0.023231622746185853,0.013176144244105409,0.00034674063800277393,0.013176144244105409,0.007281553398058253,0.01144244105409154,0.0020804438280166435,0.0,0.005201109570041609,0.0,0.006588072122052704,0.0159500693481276,0.0159500693481276,0.00034674063800277393,0.00034674063800277393,0.006588072122052704,0.019070735090152564,0.029472954230235784,0.0006934812760055479,0.00034674063800277393,0.008668515950069348,0.0079750346740638,0.0010402219140083217,0.0,0.0017337031900138697,0.007281553398058253,0.0076282940360610264,0.00034674063800277393,0.0017337031900138697,0.0,0.01144244105409154,0.02808599167822469,0.0024271844660194173,0.0034674063800277394,0.0027739251040221915,0.032246879334257975,0.00034674063800277393,0.0,0.01699029126213592,0.016296809986130374,0.0076282940360610264,0.0006934812760055479,0.010055478502080445,0.023231622746185853,0.0,0.015603328710124827,0.004507628294036061,0.010402219140083218,0.015603328710124827,0.0048543689320388345,0.0079750346740638,0.0,0.009361997226074895,0.023231622746185853,0.026352288488210817,0.0020804438280166435,0.0384882108183079,0.00034674063800277393,0.0017337031900138697,0.025312066574202496,0.0006934812760055479,0.0013869625520110957,0.02011095700416089,0.0,0.01768377253814147,0.0013869625520110957,0.005201109570041609,0.008321775312066574,0.0,0.03363384188626907,0.019070735090152564,0.005547850208044383,0.02669902912621359,0.005547850208044383,0.010402219140083218,0.022191400832177532,0.004507628294036061,0.014563106796116505,0.013176144244105409,0.0048543689320388345,0.01144244105409154,0.0024271844660194173,0.012829403606102635,0.004507628294036061,0.012482662968099861,0.015256588072122053,0.004507628294036061,0.005201109570041609,0.005547850208044383,0.006934812760055479,0.005547850208044383,0.010055478502080445,0.01699029126213592,0.012482662968099861,0.009015256588072122,0.0006934812760055479,0.020457697642163663,0.0017337031900138697,0.0038141470180305132,0.0006934812760055479,0.0006934812760055479,0.014563106796116505,0.0006934812760055479,0.0006934812760055479,0.0,0.0027739251040221915,0.006588072122052704,0.004160887656033287,0.007281553398058253,0.0017337031900138697,0.0020804438280166435,0.0010402219140083217,0.0,0.0017337031900138697,0.0,1442.0
harith,0.0,0.0017582417582417582,0.0,0.003956043956043956,0.0035164835164835165,0.005274725274725275,0.0013186813186813187,0.00043956043956043956,0.02989010989010989,0.007912087912087912,0.0035164835164835165,0.007032967032967033,0.0008791208791208791,0.01098901098901099,0.0026373626373626374,0.0,0.0074725274725274725,0.0,0.011428571428571429,0.011868131868131869,0.018901098901098902,0.0,0.0013186813186813187,0.004835164835164835,0.008351648351648353,0.03868131868131868,0.00043956043956043956,0.0013186813186813187,0.007912087912087912,0.01054945054945055,0.0,0.0,0.0008791208791208791,0.013186813186813187,0.007032967032967033,0.0013186813186813187,0.02241758241758242,0.0013186813186813187,0.0074725274725274725,0.017142857142857144,0.0026373626373626374,0.0008791208791208791,0.0008791208791208791,0.03296703296703297,0.0,0.0,0.01934065934065934,0.013626373626373627,0.006593406593406593,0.0008791208791208791,0.006153846153846154,0.023296703296703296,0.0008791208791208791,0.018901098901098902,0.01098901098901099,0.0017582417582417582,0.007912087912087912,0.015384615384615385,0.014505494505494506,0.0,0.003956043956043956,0.027252747252747254,0.016263736263736263,0.0035164835164835165,0.011868131868131869,0.0013186813186813187,0.008791208791208791,0.008791208791208791,0.0017582417582417582,0.004395604395604396,0.0035164835164835165,0.02241758241758242,0.0,0.0035164835164835165,0.011868131868131869,0.00967032967032967,0.003076923076923077,0.03296703296703297,0.02857142857142857,0.005714285714285714,0.017142857142857144,0.017582417582417582,0.015824175824175824,0.018901098901098902,0.004395604395604396,0.006153846153846154,0.01098901098901099,0.004835164835164835,0.003956043956043956,0.004835164835164835,0.0013186813186813187,0.003076923076923077,0.005714285714285714,0.01098901098901099,0.02021978021978022,0.0035164835164835165,0.01802197802197802,0.0035164835164835165,0.013626373626373627,0.006593406593406593,0.015384615384615385,0.011428571428571429,0.023736263736263738,0.01010989010989011,0.002197802197802198,0.0026373626373626374,0.00043956043956043956,0.0013186813186813187,0.0,0.023296703296703296,0.005274725274725275,0.0017582417582417582,0.00043956043956043956,0.0008791208791208791,0.0008791208791208791,0.0,0.02065934065934066,0.0017582417582417582,0.003076923076923077,0.015824175824175824,0.0,0.005274725274725275,0.0026373626373626374,1137.5
minsitthar,0.0,0.0035971223021582736,0.0035971223021582736,0.00539568345323741,0.0,0.0017985611510791368,0.0,0.0035971223021582736,0.017985611510791366,0.01618705035971223,0.0017985611510791368,0.0017985611510791368,0.007194244604316547,0.0035971223021582736,0.0,0.0,0.012589928057553957,0.0,0.0017985611510791368,0.01079136690647482,0.017985611510791366,0.0017985611510791368,0.0035971223021582736,0.0017985611510791368,0.008992805755395683,0.017985611510791366,0.0,0.0,0.0017985611510791368,0.0017985611510791368,0.0035971223021582736,0.0017985611510791368,0.0017985611510791368,0.0017985611510791368,0.0,0.0,0.014388489208633094,0.0,0.0017985611510791368,0.03237410071942446,0.0,0.0017985611510791368,0.008992805755395683,0.04316546762589928,0.0,0.0,0.017985611510791366,0.00539568345323741,0.00539568345323741,0.0,0.012589928057553957,0.030575539568345324,0.00539568345323741,0.0017985611510791368,0.0035971223021582736,0.0035971223021582736,0.0017985611510791368,0.023381294964028777,0.007194244604316547,0.0,0.0035971223021582736,0.025179856115107913,0.008992805755395683,0.0017985611510791368,0.030575539568345324,0.0,0.007194244604316547,0.025179856115107913,0.0035971223021582736,0.0035971223021582736,0.008992805755395683,0.007194244604316547,0.014388489208633094,0.0,0.014388489208633094,0.025179856115107913,0.0,0.01618705035971223,0.00539568345323741,0.0017985611510791368,0.01618705035971223,0.0,0.0035971223021582736,0.019784172661870502,0.0,0.01079136690647482,0.0017985611510791368,0.0017985611510791368,0.008992805755395683,0.0017985611510791368,0.008992805755395683,0.0,0.00539568345323741,0.0035971223021582736,0.01618705035971223,0.0017985611510791368,0.0035971223021582736,0.0,0.0035971223021582736,0.014388489208633094,0.04136690647482014,0.00539568345323741,0.012589928057553957,0.01618705035971223,0.04136690647482014,0.0017985611510791368,0.0017985611510791368,0.0,0.0,0.044964028776978415,0.0035971223021582736,0.0017985611510791368,0.0,0.03597122302158273,0.0035971223021582736,0.007194244604316547,0.046762589928057555,0.01079136690647482,0.0035971223021582736,0.017985611510791366,0.0,0.0,0.0,278.0
kadita,0.0,0.004162330905306972,0.000346860908775581,0.004162330905306972,0.0,0.0,0.000346860908775581,0.005896635449184877,0.02428026361429067,0.01699618453000347,0.004509191814082553,0.009018383628165106,0.011793270898369753,0.003121748178980229,0.000346860908775581,0.000693721817551162,0.012140131807145335,0.0,0.005896635449184877,0.008671522719389525,0.012833853624696497,0.0,0.000693721817551162,0.001040582726326743,0.001040582726326743,0.03295178633368019,0.0,0.001734304543877905,0.008324661810613945,0.001734304543877905,0.00346860908775581,0.0065903572667360385,0.0,0.000693721817551162,0.002081165452653486,0.0,0.021852237252861603,0.0,0.002428026361429067,0.026361429066944154,0.000346860908775581,0.001387443635102324,0.019077349982656956,0.026014568158168574,0.0,0.0,0.030176899063475548,0.003815469996531391,0.002081165452653486,0.0,0.004856052722858134,0.009365244536940686,0.003121748178980229,0.001387443635102324,0.004509191814082553,0.001734304543877905,0.002081165452653486,0.026014568158168574,0.015955601803676726,0.000346860908775581,0.001387443635102324,0.03433922996878252,0.002428026361429067,0.001040582726326743,0.03815469996531391,0.0,0.005202913631633715,0.007284079084287201,0.001387443635102324,0.001040582726326743,0.003121748178980229,0.005202913631633715,0.009365244536940686,0.002774887270204648,0.0,0.005202913631633715,0.000346860908775581,0.020117932708983696,0.002081165452653486,0.001734304543877905,0.023586541796739507,0.022199098161637183,0.008324661810613945,0.016302462712452306,0.007630939993062782,0.01040582726326743,0.01734304543877905,0.004509191814082553,0.012140131807145335,0.000346860908775581,0.002428026361429067,0.0,0.00693721817551162,0.00346860908775581,0.02844259451959764,0.0,0.011793270898369753,0.003815469996531391,0.005549774540409296,0.022199098161637183,0.011099549080818592,0.008324661810613945,0.029830038154699964,0.018036767256330213,0.04856052722858134,0.001734304543877905,0.001387443635102324,0.002428026361429067,0.000693721817551162,0.014568158168574402,0.02081165452653486,0.001734304543877905,0.001040582726326743,0.015261879986125564,0.001734304543877905,0.00346860908775581,0.04821366631980576,0.01040582726326743,0.003815469996531391,0.015261879986125564,0.002774887270204648,0.000693721817551162,0.0,1441.5
faramis,0.0005260389268805891,0.005786428195686481,0.0005260389268805891,0.0015781167806417674,0.0,0.0021041557075223566,0.0,0.008153603366649132,0.01657022619673856,0.013413992635455023,0.004734350341925302,0.020252498684902684,0.007364544976328248,0.007364544976328248,0.0,0.0002630194634402946,0.008679642293529721,0.0002630194634402946,0.016307206733298264,0.014466070489216202,0.014466070489216202,0.0,0.0,0.0021041557075223566,0.0007890583903208837,0.020515518148342977,0.0,0.0007890583903208837,0.013150973172014729,0.003156233561283535,0.006575486586007364,0.0002630194634402946,0.0,0.006049447659126775,0.0026301946344029457,0.0,0.0241977906365071,0.0,0.0007890583903208837,0.027880063124671225,0.0,0.0005260389268805891,0.02367175170962651,0.031825355076275645,0.0002630194634402946,0.0,0.019989479221462388,0.010257759074171488,0.0005260389268805891,0.0002630194634402946,0.002367175170962651,0.004997369805365597,0.006575486586007364,0.0010520778537611783,0.005786428195686481,0.0015781167806417674,0.002367175170962651,0.03235139400315623,0.011309836927932667,0.0010520778537611783,0.0002630194634402946,0.018148342977380327,0.001841136244082062,0.0002630194634402946,0.039978958442924775,0.0,0.003156233561283535,0.0052603892688058915,0.0021041557075223566,0.0002630194634402946,0.0,0.00631246712256707,0.005786428195686481,0.003682272488164124,0.003945291951604419,0.0,0.0005260389268805891,0.021041557075223566,0.002367175170962651,0.004734350341925302,0.014466070489216202,0.026038926880589165,0.005786428195686481,0.01209889531825355,0.008679642293529721,0.0015781167806417674,0.02472382956338769,0.0071015255128879535,0.011572856391372961,0.0,0.0002630194634402946,0.001841136244082062,0.010783798001052078,0.0026301946344029457,0.022093634928984744,0.0002630194634402946,0.017359284587059442,0.004997369805365597,0.00631246712256707,0.024986849026827986,0.004997369805365597,0.016307206733298264,0.025512887953708575,0.017622304050499738,0.04208311415044713,0.006838506049447659,0.0026301946344029457,0.0002630194634402946,0.003156233561283535,0.008942661756970016,0.013677012098895318,0.0021041557075223566,0.0,0.01604418726985797,0.0010520778537611783,0.005786428195686481,0.05470804839558127,0.01657022619673856,0.003682272488164124,0.016833245660178853,0.003945291951604419,0.003682272488164124,0.001841136244082062,1901.0
badang,0.0,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.03260869565217391,0.010869565217391304,0.0,0.0,0.016304347826086956,0.005434782608695652,0.0,0.0,0.0,0.0,0.010869565217391304,0.021739130434782608,0.010869565217391304,0.0,0.005434782608695652,0.0,0.005434782608695652,0.021739130434782608,0.0,0.005434782608695652,0.0,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.03804347826086957,0.016304347826086956,0.0,0.016304347826086956,0.07065217391304347,0.0,0.005434782608695652,0.005434782608695652,0.005434782608695652,0.010869565217391304,0.0,0.010869565217391304,0.021739130434782608,0.0,0.005434782608695652,0.0,0.005434782608695652,0.010869565217391304,0.02717391304347826,0.0,0.0,0.005434782608695652,0.043478260869565216,0.010869565217391304,0.0,0.010869565217391304,0.0,0.0,0.02717391304347826,0.0,0.0,0.043478260869565216,0.0,0.03804347826086957,0.0,0.005434782608695652,0.010869565217391304,0.0,0.059782608695652176,0.010869565217391304,0.005434782608695652,0.021739130434782608,0.02717391304347826,0.021739130434782608,0.005434782608695652,0.0,0.010869565217391304,0.005434782608695652,0.0,0.016304347826086956,0.005434782608695652,0.0,0.0,0.005434782608695652,0.0,0.0,0.0,0.0,0.0,0.005434782608695652,0.016304347826086956,0.03804347826086957,0.005434782608695652,0.005434782608695652,0.0,0.02717391304347826,0.0,0.0,0.0,0.0,0.02717391304347826,0.010869565217391304,0.0,0.0,0.010869565217391304,0.016304347826086956,0.0,0.021739130434782608,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,92.0
khufra,0.00016989466530750936,0.0037376826367652057,0.0013591573224600749,0.005946313285762827,0.0016989466530750934,0.00016989466530750936,0.00016989466530750936,0.0056065239551478085,0.010533469249065579,0.0010193679918450561,0.0045871559633027525,0.011382942575603126,0.009514101257220523,0.0008494733265375467,0.0013591573224600749,0.0,0.010193679918450561,0.00016989466530750936,0.0005096839959225281,0.0016989466530750934,0.020387359836901122,0.0005096839959225281,0.0054366292898402994,0.0013591573224600749,0.014610941216445803,0.014610941216445803,0.0008494733265375467,0.0008494733265375467,0.0054366292898402994,0.0054366292898402994,0.004417261297995243,0.0005096839959225281,0.0006795786612300374,0.0016989466530750934,0.0006795786612300374,0.0005096839959225281,0.013251783893985729,0.0006795786612300374,0.008664627930682976,0.021066938498131158,0.0010193679918450561,0.0030581039755351682,0.014950730547060823,0.011722731906218144,0.0,0.0003397893306150187,0.026333673122663947,0.002378525314305131,0.002378525314305131,0.0006795786612300374,0.006965681277607883,0.037546721032959564,0.004757050628610262,0.0062861026163778455,0.004417261297995243,0.003567787971457696,0.006965681277607883,0.022086306489976216,0.016139993204213388,0.00016989466530750936,0.0061162079510703364,0.006625891946992864,0.011043153244988108,0.0008494733265375467,0.034658511722731905,0.0010193679918450561,0.004757050628610262,0.017499150526673463,0.002378525314305131,0.0,0.0057764186204553175,0.016479782534828406,0.0127420998980632,0.0015290519877675841,0.009853890587835541,0.013591573224600747,0.0018688413183826028,0.0,0.010703363914373088,0.0027183146449201497,0.030750934420659192,0.0236153584777438,0.01834862385321101,0.019028202514441046,0.0057764186204553175,0.013421678559293238,0.014101257220523276,0.006625891946992864,0.0127420998980632,0.0020387359836901123,0.009514101257220523,0.0020387359836901123,0.00016989466530750936,0.006965681277607883,0.01834862385321101,0.003567787971457696,0.011043153244988108,0.004757050628610262,0.007475365273530411,0.02072714916751614,0.029221882432891606,0.0025484199796126403,0.024974515800203875,0.013251783893985729,0.03058103975535168,0.0056065239551478085,0.0032279986408426777,0.0016989466530750934,0.0006795786612300374,0.030071355759429153,0.006455997281685355,0.00016989466530750936,0.0010193679918450561,0.013421678559293238,0.005946313285762827,0.003567787971457696,0.031770302412504246,0.010873258579680599,0.011213047910295617,0.01546041454298335,0.0015290519877675841,0.0008494733265375467,0.0005096839959225281,2943.0
granger,0.0,0.004622496147919877,0.002054442732408834,0.022598870056497175,0.005136106831022085,0.0030816640986132513,0.0,0.0,0.014894709809964048,0.007704160246533128,0.0025680534155110425,0.0005136106831022085,0.0015408320493066256,0.022085259373394967,0.0030816640986132513,0.0,0.0,0.0,0.005136106831022085,0.014894709809964048,0.007190549563430919,0.0,0.001027221366204417,0.0035952747817154596,0.022598870056497175,0.04519774011299435,0.0025680534155110425,0.0,0.009758602978941962,0.0,0.0005136106831022085,0.0,0.0005136106831022085,0.01386748844375963,0.002054442732408834,0.0005136106831022085,0.01386748844375963,0.0,0.001027221366204417,0.001027221366204417,0.0030816640986132513,0.001027221366204417,0.0,0.03697996918335902,0.0,0.0,0.0015408320493066256,0.01386748844375963,0.009758602978941962,0.0030816640986132513,0.002054442732408834,0.02773497688751926,0.0,0.030303030303030304,0.005136106831022085,0.00667693888032871,0.012840267077555213,0.0025680534155110425,0.025680534155110426,0.0,0.021058038007190548,0.025166923472008218,0.028762198253723677,0.0,0.004622496147919877,0.0025680534155110425,0.007190549563430919,0.03697996918335902,0.0,0.0025680534155110425,0.009244992295839754,0.02824858757062147,0.03338469440164355,0.0015408320493066256,0.0030816640986132513,0.004622496147919877,0.001027221366204417,0.032357473035439135,0.0,0.0015408320493066256,0.040575243965074476,0.01335387776065742,0.024139702105803802,0.004622496147919877,0.0015408320493066256,0.009244992295839754,0.014894709809964048,0.004622496147919877,0.0035952747817154596,0.005136106831022085,0.008731381612737545,0.007704160246533128,0.0025680534155110425,0.029275808936825885,0.015408320493066256,0.0061633281972265025,0.023112480739599383,0.007704160246533128,0.01694915254237288,0.0025680534155110425,0.01694915254237288,0.023112480739599383,0.026194144838212634,0.007190549563430919,0.008217770929635337,0.004108885464817668,0.001027221366204417,0.0005136106831022085,0.0,0.0030816640986132513,0.0,0.001027221366204417,0.0,0.002054442732408834,0.0,0.0005136106831022085,0.001027221366204417,0.0,0.0005136106831022085,0.001027221366204417,0.0,0.0,0.0,973.5
guinevere,0.0,0.0012531328320802004,0.0,0.0012531328320802004,0.013784461152882205,0.015037593984962405,0.0,0.0012531328320802004,0.021303258145363407,0.008771929824561403,0.0012531328320802004,0.043859649122807015,0.002506265664160401,0.007518796992481203,0.0,0.0,0.006265664160401002,0.0,0.03258145363408521,0.006265664160401002,0.011278195488721804,0.0,0.008771929824561403,0.0,0.002506265664160401,0.02506265664160401,0.0,0.0012531328320802004,0.012531328320802004,0.0012531328320802004,0.0,0.0,0.0,0.0037593984962406013,0.0,0.0012531328320802004,0.011278195488721804,0.007518796992481203,0.0012531328320802004,0.03007518796992481,0.0,0.002506265664160401,0.007518796992481203,0.03508771929824561,0.0,0.0012531328320802004,0.0037593984962406013,0.008771929824561403,0.0012531328320802004,0.0,0.006265664160401002,0.002506265664160401,0.0012531328320802004,0.002506265664160401,0.006265664160401002,0.008771929824561403,0.0012531328320802004,0.008771929824561403,0.006265664160401002,0.0,0.0,0.022556390977443608,0.007518796992481203,0.0,0.045112781954887216,0.002506265664160401,0.010025062656641603,0.011278195488721804,0.0012531328320802004,0.0,0.010025062656641603,0.020050125313283207,0.016290726817042606,0.0012531328320802004,0.006265664160401002,0.022556390977443608,0.0012531328320802004,0.020050125313283207,0.0037593984962406013,0.0,0.007518796992481203,0.03258145363408521,0.011278195488721804,0.0012531328320802004,0.010025062656641603,0.02756892230576441,0.002506265664160401,0.0,0.008771929824561403,0.0,0.0012531328320802004,0.0,0.002506265664160401,0.0012531328320802004,0.021303258145363407,0.0,0.008771929824561403,0.018796992481203006,0.0037593984962406013,0.03132832080200501,0.007518796992481203,0.023809523809523808,0.015037593984962405,0.005012531328320802,0.017543859649122806,0.002506265664160401,0.002506265664160401,0.0,0.0,0.03383458646616541,0.012531328320802004,0.0,0.0,0.002506265664160401,0.0,0.0,0.002506265664160401,0.0037593984962406013,0.03383458646616541,0.023809523809523808,0.008771929824561403,0.011278195488721804,0.016290726817042606,399.0
